"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-08-24",,,"0.00","0.0","0.0","93","75","91"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-08-25",,,"1.82","0.0","0.0","91","71","88"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-08-26",,,"0.00","0.0","0.0","88","70","85"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-08-27",,,"0.00","0.0","0.0","90","74","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-08-28",,,"0.00","0.0","0.0","91","74","91"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-08-29",,,"0.00","0.0","0.0","93","75","91"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-08-30",,,"0.00","0.0","0.0","93","74","92"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-08-31",,,"0.00","0.0","0.0","92","73","90"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-01",,,"0.90","0.0","0.0","95","75","85"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-02",,,"0.29","0.0","0.0","87","72","85"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-03",,,"0.19","0.0","0.0","88","71","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-04",,,"0.17","0.0","0.0","90","71","84"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-05",,,"0.00","0.0","0.0","93","74","91"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-06",,,"0.00","0.0","0.0","93","73","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-07",,,"0.00","0.0","0.0","92","73","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-08",,,"0.00","0.0","0.0","92","73","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-09",,,"0.00","0.0","0.0","90","73","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-10",,,"0.00","0.0","0.0","89","68","88"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-11",,,"0.09","0.0","0.0","91","70","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-12",,,"0.00","0.0","0.0","90","71","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-13",,,"0.00","0.0","0.0","91","72","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-14",,,"0.00","0.0","0.0","89","70","88"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-15",,,"0.00","0.0","0.0","90","70","88"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-16",,,"0.79","0.0","0.0","90","74","85"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-17",,,"0.24","0.0","0.0","86","74","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-18",,,"5.52","0.0","0.0","87","73","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-19",,,"0.30","0.0","0.0","91","73","91"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-20",,,"0.00","0.0","0.0","90","74","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-21",,,"0.00","0.0","0.0","91","73","90"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-22",,,"0.00","0.0","0.0","94","73","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-23",,,"1.28","0.0","0.0","94","70",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-24",,,"0.00","0.0","0.0","90","72","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-25",,,"0.00","0.0","0.0","90","75","88"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-26",,,"0.01","0.0","0.0","89","75","88"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-27",,,"0.12","0.0","0.0","92","75","86"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-28",,,"0.00","0.0","0.0","90","74","89"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-29",,,"0.00","0.0","0.0","89","73",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-09-30",,,"0.00","0.0","0.0","90",,
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-01",,,"0.50","0.0","0.0","89","74","85"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-02",,,"0.03","0.0","0.0","85","69","83"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-03",,,"0.00","0.0","0.0","85","69","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-04",,,"0.00","0.0","0.0","82","62","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-05",,,"0.00","0.0","0.0","82","60","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-06",,,"0.00","0.0","0.0","84","61","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-07",,,"0.00","0.0","0.0","83","62","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-08",,,"0.00","0.0","0.0","86","63","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-09",,,"0.00","0.0","0.0","85","64","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-10",,,"0.00","0.0","0.0","85","61","84"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-11",,,"0.00","0.0","0.0","86","62","83"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-12",,,"0.00","0.0","0.0","83","65","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-13",,,"0.00","0.0","0.0","82","55","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-14",,,"0.00","0.0","0.0","86","60",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-15",,,"0.00","0.0","0.0","88","60","87"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-16",,,"0.00","0.0","0.0","92","66","85"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-17",,,"0.00","0.0","0.0","89","68",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-18",,,"0.00","0.0","0.0","87","68","84"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-19",,,"0.00","0.0","0.0","85","69","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-20",,,"0.11","0.0","0.0","84","74","83"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-21",,,"0.00","0.0","0.0","84","64","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-22",,,"0.00","0.0","0.0","79","66","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-23",,,"0.29","0.0","0.0","80","70","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-24",,,"0.15","0.0","0.0","80","66","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-25",,,"0.02","0.0","0.0","77","65","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-26",,,"0.00","0.0","0.0","75","51","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-27",,,"0.00","0.0","0.0","83","54","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-28",,,"0.35","0.0","0.0","86","68","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-29",,,"0.06","0.0","0.0","83","67","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-30",,,"0.00","0.0","0.0","86","71","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-10-31",,,"0.25","0.0","0.0","78","69","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-01",,,"0.00","0.0","0.0","72","57","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-02",,,"0.00","0.0","0.0","82","57","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-03",,,"0.00","0.0","0.0","83","60","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-04",,,"0.08","0.0","0.0","80","67","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-05",,,"0.00","0.0","0.0","74","62","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-06",,,"0.00","0.0","0.0","70","50","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-07",,,"0.00","0.0","0.0","76","46","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-08",,,"0.00","0.0","0.0","82","50","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-09",,,"0.00","0.0","0.0","86","52","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-10",,,"0.01","0.0","0.0","82","70","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-11",,,"0.00","0.0","0.0","76","66","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-12",,,"0.00","0.0","0.0","79","59","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-13",,,"0.00","0.0","0.0","81","54","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-14",,,"0.00","0.0","0.0","82","63","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-15",,,"2.00","0.0","0.0","79","68","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-16",,,"0.06","0.0","0.0","82","68","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-17",,,"0.10","0.0","0.0","82","71","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-18",,,"0.03","0.0","0.0","75","67","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-19",,,"0.00","0.0","0.0","69","50","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-20",,,"0.00","0.0","0.0","65","49","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-21",,,"0.00","0.0","0.0","61","45","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-22",,,"0.00","0.0","0.0","77","41","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-23",,,"0.00","0.0","0.0","80","52","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-24",,,"0.88","0.0","0.0","77","65","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-25",,,"0.01","0.0","0.0","68","62","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-26",,,"0.00","0.0","0.0","80","56","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-27",,,"0.20","0.0","0.0","77","62","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-28",,,"0.60","0.0","0.0","77","50","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-29",,,"0.01","0.0","0.0","60","38","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-11-30",,,"0.01","0.0","0.0","67","46","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-01",,,"0.00","0.0","0.0","77","50","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-02",,,"0.00","0.0","0.0","75","52","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-03",,,"0.00","0.0","0.0","74","51","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-04",,,"0.00","0.0","0.0","75","50","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-05",,,"0.00","0.0","0.0","77","53","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-06",,,"0.00","0.0","0.0","77","54","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-07",,,"0.00","0.0","0.0","76","51","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-08",,,"0.00","0.0","0.0","79","51","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-09",,,"0.00","0.0","0.0","78","56","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-10",,,"0.00","0.0","0.0","78","54","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-11",,,"0.00","0.0","0.0","73","57","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-12",,,"0.00","0.0","0.0","69","43","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-13",,,"0.02","0.0","0.0","71","41","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-14",,,"0.01","0.0","0.0","67","44","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-15",,,"0.00","0.0","0.0","69","43","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-16",,,"0.24","0.0","0.0","72","47","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-17",,,"0.08","0.0","0.0","63","49","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-18",,,"0.00","0.0","0.0","62","38","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-19",,,"0.00","0.0","0.0","71","41","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-20",,,"0.00","0.0","0.0","69","46","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-21",,,"0.00","0.0","0.0","70","47","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-22",,,"0.00","0.0","0.0","67","46","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-23",,,"0.02","0.0","0.0","70","55","56"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-24",,,"0.00","0.0","0.0","67","46","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-25",,,"0.00","0.0","0.0","65","41","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-26",,,"0.00","0.0","0.0","65","36","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-27",,,"0.03","0.0","0.0","65","36","52"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-28",,,"0.00","0.0","0.0","53","39","42"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-29",,,"0.05","0.0","0.0","53","41","52"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-30",,,"0.00","0.0","0.0","64","42","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1980-12-31",,,"0.00","0.0","0.0","61","40","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-01",,,"0.00","0.0","0.0","66","39","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-02",,,"0.00","0.0","0.0","64","39","51"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-03",,,"0.00","0.0","0.0","61","31","56"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-04",,,"0.00","0.0","0.0","65","32","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-05",,,"0.00","0.0","0.0","64","38","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-06",,,"0.00","0.0","0.0","69","37","57"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-07",,,"0.03","0.0","0.0","66","47","56"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-08",,,"0.00","0.0","0.0","56","36","50"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-09",,,"0.00","0.0","0.0","59","36","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-10",,,"0.00","0.0","0.0","56","32","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-11",,,"0.00","0.0","0.0","54","33","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-12",,,"0.00","0.0","0.0","49","31","41"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-13",,,"0.00","0.0","0.0","49","19","43"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-14",,,"0.00","0.0","0.0","61","27","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-15",,,"0.03","0.0","0.0","69","49","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-16",,,"0.00","0.0","0.0","69","51","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-17",,,"0.00","0.0","0.0","60","41","46"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-18",,,"0.00","0.0","0.0","49","37","48"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-19",,,"0.00","0.0","0.0","56","31","54"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-20",,,"0.00","0.0","0.0","63","40","61"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-21",,,"0.50","0.0","0.0","62","49","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-22",,,"0.00","0.0","0.0","55","39","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-23",,,"0.00","0.0","0.0","55","42","49"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-24",,,"0.03","0.0","0.0","56","47","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-25",,,"0.04","0.0","0.0","64","37","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-26",,,"0.00","0.0","0.0","68","37","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-27",,,"0.00","0.0","0.0","67","40","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-28",,,"0.20","0.0","0.0","65","51","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-29",,,"0.00","0.0","0.0","67","42","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-30",,,"0.00","0.0","0.0","69","36","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-01-31",,,"0.00","0.0","0.0","71","41","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-01",,,"0.00","0.0","0.0","77","47","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-02",,,"0.17","0.0","0.0","77","48","55"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-03",,,"0.01","0.0","0.0","56","36","45"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-04",,,"0.00","0.0","0.0","54","32","53"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-05",,,"0.00","0.0","0.0","63","34","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-06",,,"0.00","0.0","0.0","73","43","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-07",,,"0.10","0.0","0.0","72","46",
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-08",,,"2.02","0.0","0.0","72","61","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-09",,,"0.00","0.0","0.0","72","46","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-10",,,"0.00","0.0","0.0","80","57","80"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-11",,,"0.28","0.0","0.0","81","62","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-12",,,"0.00","0.0","0.0","65","32","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-13",,,"0.00","0.0","0.0","70","46","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-14",,,"0.00","0.0","0.0","71","52","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-15",,,"0.00","0.0","0.0","73","52","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-16",,,"0.00","0.0","0.0","80","52","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-17",,,"0.00","0.0","0.0","82","61","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-18",,,"0.00","0.0","0.0","82","66","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-19",,,"0.07","0.0","0.0","77","62","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-20",,,"0.00","0.0","0.0","71","60","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-21",,,"0.00","0.0","0.0","69","55","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-22",,,"0.00","0.0","0.0","74","58","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-23",,,"0.00","0.0","0.0","74","51","64"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-24",,,"0.00","0.0","0.0","70","51","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-25",,,"0.00","0.0","0.0","74","43","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-26",,,"0.00","0.0","0.0","75","49","69"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-27",,,"0.00","0.0","0.0","78","44","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-02-28",,,"0.00","0.0","0.0","79","51","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-01",,,"0.00","0.0","0.0","75","51","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-02",,,"0.00","0.0","0.0","75","51","71"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-03",,,"0.00","0.0","0.0","76","51","72"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-04",,,"0.00","0.0","0.0","78","54","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-05",,,"0.27","0.0","0.0","79","55","70"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-06",,,"0.00","0.0","0.0","71","58","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-07",,,"0.00","0.0","0.0","70","51","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-08",,,"0.00","0.0","0.0","68","51","68"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-09",,,"0.00","0.0","0.0","75","51","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-10",,,"0.00","0.0","0.0","73","49","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-11",,,"0.00","0.0","0.0","69","55","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-12",,,"0.00","0.0","0.0","72","52","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-13",,,"0.00","0.0","0.0","69","50","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-14",,,"0.00","0.0","0.0","69","51","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-15",,,"0.00","0.0","0.0","69","52","65"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-16",,,"0.17","0.0","0.0","77","48","66"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-17",,,"0.00","0.0","0.0","67","48","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-18",,,"0.00","0.0","0.0","75","55","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-19",,,"0.08","0.0","0.0","73","55","56"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-20",,,"0.00","0.0","0.0","62","54","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-21",,,"0.00","0.0","0.0","73","51","67"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-22",,,"1.01","0.0","0.0","71","48","59"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-23",,,"1.07","0.0","0.0","74","52","58"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-24",,,"0.00","0.0","0.0","61","51","60"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-25",,,"0.00","0.0","0.0","68","44","63"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-26",,,"0.00","0.0","0.0","77","49","74"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-27",,,"0.00","0.0","0.0","80","54","73"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-28",,,"0.00","0.0","0.0","82","56","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-29",,,"0.00","0.0","0.0","82","55","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-30",,,"0.00","0.0","0.0","82","57","76"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-03-31",,,"0.03","0.0","0.0","84","68","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-01",,,"0.00","0.0","0.0","81","68","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-02",,,"0.00","0.0","0.0","87","68","82"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-03",,,"0.00","0.0","0.0","87","58","79"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-04",,,"0.00","0.0","0.0","88","56","81"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-05",,,"0.00","0.0","0.0","89","64","83"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-06",,,"0.02","0.0","0.0","87","64","75"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-07",,,"0.00","0.0","0.0","80","50","78"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-08",,,"0.00","0.0","0.0","81","56","77"
"USC00088824","TARPON SPGS SEWAGE PLANT, FL US","1981-04-09",,,"0.00","0.0","0.0","83","55","78"
